Q1,Q2,Q3,Q4,Q5,Q6,id
[1],[6],[],[0],[1],[1] ,abs07447
[1],[6],[],[0],[1],[1] ,abs03832
1,3,2,[0],1,1 ,abs14914
[1],[1 2],[2],[],[],[0] ,abs08677
1,3 6 7,2,0,1,1 ,abs19197
[1],[4 5 6],[2],[0],[1],[0] ,abs16630
[1],[4 5 6],[],[0],[],[1] ,abs17827
[1],[],[],[0],[],[0] ,abs03592
[1],[5],[1],[0],[],[0] ,abs12697
[1],[6],[2],[],[1],[1] ,abs00505
[0],[],[],[],[1],[1] ,abs14224
1,4 5 6,2,[],1,1 ,abs18572
[1],[5],[],[0],[],[0] ,abs16154
[1],[4],[],[0],[],[0] ,abs21371
[1],[6],[1],[0],[],[0] ,abs20813
[1],[4 5 6],[],[0],[],[0] ,abs12279
[1],[6],[2],[0],[],[0] ,abs05714
[1],[4 6],[],[0],[],[0] ,abs12084
[0],[],[],[],[1],[1] ,abs09447
[1],[4 6],[1],[],[1],[1] ,abs08043
[1],[6],[2],[0],[],[0] ,abs17022
[1],[1 2],[],[34],[],[0] ,abs01401
[1],[4 5],[],[0],[1],[1] ,abs19616
[1],[4 5 6],[2],[0],[],[0] ,abs21299
[0],[],[],[],[],[0] ,abs14886
[1],[3],[],[0],[1],[1] ,abs02925
[1],[4 5 6],[2],[0],[],[0] ,abs16239
[1],[2 3 6],[],[12],[],[0] ,abs20420
[1],[6],[],[0],[],[0] ,abs11629
1,2,2,[],1,1 ,abs21927
[1],[],[],[],[1],[1] ,abs20810
[1],[4 5 6],[2],[0],[],[0] ,abs07836
1,3 6,2,0,1,1 ,abs20920
[1],[6 7],[],[0],[],[0] ,abs16845
[1],[1 2],[],[],[1],[1] ,abs10183
[0],[],[],[],[1],[1] ,abs04034
[1],[6],[],[0],[],[0] ,abs06244
[1],[3],[],[0],[],[0] ,abs18705
[1],[2],[],[],[1],[1] ,abs18241
[1],[6],[],[0],[1],[1] ,abs13491
[1],[6],[1],[0],[],[0] ,abs04195
[1],[6],[],[0],[1],[1] ,abs00082
[1],[4 5 6],[1],[0],[],[0] ,abs11044
[1],[6],[],[0],[],[0] ,abs20815
[1],[6],[1],[0],[1],[0] ,abs19968
[1],[3],[],[0],[1],[1] ,abs03286
[1],[2],[],[],[1],[0] ,abs10601
[1],[4 5 6],[],[0],[1],[1] ,abs21032
[1],[6],[2],[0],[],[1] ,abs14386
1,6 7,2,0,1,1 ,abs09093
[1],[1 2],[2],[7],[],[0] ,abs17216
[1],[2],[],[],[0],[1] ,abs11791
[1],[5],[1],[0],[],[0] ,abs16423
[1],[4 6],[2],[0],[],[0] ,abs15731
[1],[],[],[],[0],[1] ,abs03947
1,2,2,[],1,1 ,abs17562
[1],[2],[2],[],[1],[1] ,abs11878
[1],[4 5 6 7],[],[0],[],[0] ,abs19364
[1],[5],[],[0],[1],[1] ,abs01605
[1],[6],[2],[0],[],[1] ,abs15044
[1],[5],[],[0],[],[0] ,abs05415
[1],[6],[],[0],[],[1] ,abs17403
abs19325
[1],[6],[2],[0],[],[0] ,abs00378
[0],[],[],[],[0],[1] ,abs09218
[1],[],[],[0],[1],[1] ,abs02255
[1],[4 5 6],[],[],[],[0] ,abs12871
[1],[4 5 6],[2],[0],[],[0] ,abs05328
[0],[],[],[],[1],[1] ,abs14337
[1],[4 5 6],[],[0],[],[0] ,abs19329
[1],[2],[],[],[1],[1] ,abs16976
1,2 3,2,[],1,1 ,abs20024
[1],[6],[2],[0],[],[1] ,abs17210
[1],[3],[],[0],[1],[1] ,abs01383
[1],[4 5 6],[],[0],[],[0] ,abs12912
[0],[],[],[],[1],[0] ,abs15266
[0],[],[],[],[0],[0] ,abs03892
[1],[2],[],[],[1],[1] ,abs18878
[1],[1 2],[],[],[1],[1] ,abs02951
[1],[6],[1],[0],[],[0] ,abs12129
[1],[5],[],[],[],[0] ,abs04600
[1],[],[],[0],[],[0] ,abs18059
[1],[5 6],[1],[0],[],[0] ,abs07622
[1],[4 5],[1],[0],[1],[0] ,abs16854
[0],[],[],[],[0],[1] ,abs01687
[1],[],[],[],[1],[1] ,abs13778
[1],[],[2],[0],[1],[1] ,abs17084
[1],[],[],[],[0],[1] ,abs05160
[1],[5],[],[0],[],[0] ,abs15566
[0],[],[],[],[1],[1] ,abs00259
[0],[],[],[],[1],[1] ,abs01873
[1],[2],[],[],[0],[1] ,abs10327
[1],[4],[],[3],[0],[1] ,abs14706
[1],[6 7],[],[0],[],[0] ,abs21993
[1],[2],[],[0],[1],[1] ,abs22216
[1],[2],[],[],[1],[0] ,abs15201
[1],[0],[],[0],[0],[1] ,abs05235
1,2,1,[],[],0 ,abs09423
[1],[7],[],[0],[],[0] ,abs15479
[1],[],[2],[0],[1],[1] ,abs06429
[1],[2],[2],[],[1],[0] ,abs06477
[0],[],[],[],[1],[1] ,abs07064
[1],[4 5 6],[],[0],[1],[1] ,abs16051
[1],[0],[],[0],[],[0] ,abs01564
[1],[4 5],[1],[0],[],[0] ,abs05831
[1],[5],[1],[0],[],[0] ,abs06368
[1],[4 5 6],[1],[0],[],[0] ,abs07120
[1],[6],[],[0],[1],[1] ,abs00022
[1],[5 6],[],[0],[],[0] ,abs02210
[1],[4 6],[2],[0],[],[0] ,abs16167
[1],[4 6],[2],[0],[],[0] ,abs11518
[1],[4],[],[3],[0],[1] ,abs21464
[1],[4],[],[0],[1],[1] ,abs21126
[1],[],[],[],[1],[1] ,abs13681
[1],[0],[],[0],[0],[1] ,abs03378
[1],[6],[],[0],[1],[1] ,abs18896
[1],[],[],[],[1],[1] ,abs17799
1,2,2,[],1,1 ,abs10730
[1],[4 5 6],[1],[0],[],[0] ,abs06270
[1],[2],[],[22],[1],[1] ,abs06820
[1],[6],[2],[0],[1],[1] ,abs19010
[1],[],[],[0],[0],[1] ,abs19203
[1],[6],[],[0],[],[0] ,abs03375
[1],[5 6],[],[0],[],[0] ,abs05857
[1],[6],[2],[0],[],[0] ,abs16741
[1],[2],[],[3],[1],[1] ,abs18279
[1],[4 5 6],[],[],[],[0] ,abs08263
[1],[4 5 6 7],[],[0],[],[0] ,abs08200
[1],[4 5],[1],[0],[],[0] ,abs06217
[1],[2],[],[],[0],[1] ,abs02404
[0],[],[],[],[0],[1] ,abs03059
[1],[],[],[0],[1],[1] ,abs14323
[1],[3],[],[],[1],[1] ,abs20223
[1],[6],[2],[0],[],[0] ,abs01787
[1],[],[],[],[1],[1] ,abs00376
1,1 2,2,7 26,1,1 ,abs19202
[1],[4 6 7],[],[0],[],[0] ,abs08640
[1],[2],[],[0],[1],[1] ,abs06849
[1],[4 5 6],[],[0],[],[0] ,abs09775
[1],[],[],[],[0],[1] ,abs20529
[1],[2],[2],[40],[0],[0] ,abs04610
[1],[4 5 6],[1],[0],[],[0] ,abs17036
[0],[],[],[],[1],[1] ,abs09993
[1],[4 5],[1],[0],[],[0] ,abs05498
[1],[],[],[],[1],[1] ,abs00531
[1],[2],[],[0],[],[0] ,abs03893
[0],[],[],[],[1],[1] ,abs02150
[1],[1 2],[],[],[],[1] ,abs06571
1,4,2,[],1,1 ,abs15851
[0],[],[],[],[0],[1] ,abs17306
[1],[5],[1],[0],[1],[0] ,abs05745
[0],[],[],[],[],[0] ,abs03026
[1],[],[2],[0],[1],[1] ,abs03412
[1],[4 5 6 7],[],[0],[],[0] ,abs09810
[1],[4 5 6],[1],[0],[1],[0] ,abs08441
[1],[0],[],[0],[],[0] ,abs01930
[1],[2],[2],[],[1],[1] ,abs00690
[1],[6],[],[],[],[0] ,abs21555
[1],[],[2],[0],[1],[1] ,abs10419
[1],[6],[2],[0],[],[0] ,abs15769
[1],[6],[2],[0],[],[0] ,abs03620
[1],[3],[],[0],[],[1] ,abs20675
[0],[],[],[],[0],[1] ,abs02116
[1],[],[2],[],[0],[1] ,abs19609
[0],[],[],[],[0],[1] ,abs03543
[1],[4 5 6],[],[0],[],[0] ,abs16816
[1],[3],[],[0],[1],[1] ,abs04255
[1],[1 2],[],[26],[1],[1] ,abs06880
[1],[4 5],[1],[0],[1],[0] ,abs14494
[1],[],[2],[],[1],[1] ,abs17155
[0],[],[],[],[1],[1] ,abs02672
[1],[4 5 6],[],[0],[],[0] ,abs06321
[0],[],[],[],[1],[1] ,abs10358
[1],[5],[],[0],[],[0] ,abs14622
[1],[3],[],[0],[1],[1] ,abs04712
[1],[4 5 6],[],[0],[0],[1] ,abs06322
[1],[4 6],[],[0],[0],[1] ,abs16580
[1],[5 6],[1],[0],[],[0] ,abs09720
[1],[6],[],[],[1],[1] ,abs00078
[0],[],[],[],[0],[0] ,abs14257
[1],[4 5],[],[0],[],[0] ,abs12726
[1],[6],[2],[0],[],[0] ,abs12485
[1],[4 5],[],[0],[],[0] ,abs16191
[1],[5],[2],[0],[],[0] ,abs12877
[1],[3],[],[0],[1],[1] ,abs06535
[1],[5 6],[1],[0],[1],[0] ,abs06176
[1],[4],[2],[0],[],[0] ,abs17949
[1],[5],[],[0],[],[0] ,abs01329
[1],[6],[2],[0],[],[1] ,abs08361
[0],[],[],[],[1],[1] ,abs01163
[1],[6],[],[0],[0],[1] ,abs11482
[1],[6],[],[0],[1],[0] ,abs12359
[1],[6],[2],[0],[],[0] ,abs07502
[1],[2],[2],[],[1],[1] ,abs11231
1,6,2,[],1,1 ,abs19598
[1],[6],[],[0],[],[0] ,abs01944
[1],[0],[],[0],[1],[1] ,abs00554
[1],[4 5],[],[0],[1],[0] ,abs06022
[0],[],[],[],[],[0] ,abs15245
[1],[4 5],[],[0],[],[0] ,abs16002
1,4 5 6,1,0,1,1 ,abs18652
[0],[],[],[],[1],[1] ,abs18543
[0],[],[],[],[0],[1] ,abs02402
[1],[6 7],[],[0],[1],[1] ,abs10861
1,5 6,2,0,1,1 ,abs11515
[0],[],[],[],[],[0] ,abs08111
[1],[2],[],[],[1],[1] ,abs21758
[1],[6],[],[0],[1],[0] ,abs07575
[1],[],[],[],[1],[1] ,abs17097
[1],[2],[],[],[0],[1] ,abs03823
[1],[],[],[],[0],[0] ,abs01810
[1],[5],[],[0],[1],[0] ,abs17547
[1],[],[2],[0],[],[0] ,abs17370
[0],[],[],[],[1],[1] ,abs19859
[1],[3],[],[0],[1],[1] ,abs04851
[1],[6],[2],[0],[1],[1] ,abs01728
[1],[4 5],[],[0],[],[0] ,abs05448
[0],[],[],[],[],[0] ,abs15125
[1],[],[],[],[1],[1] ,abs08628
[1],[5],[2],[0],[],[0] ,abs09392
[0],[],[],[],[0],[1] ,abs09297
[1],[],[],[],[1],[1] ,abs14130
[1],[6],[2],[0],[],[0] ,abs19131
[1],[6],[2],[0],[],[0] ,abs07749
[1],[2],[],[],[0],[1] ,abs01339
[1],[6],[],[0],[],[0] ,abs06142
1,4 6,2,0,1,1 ,abs19400
[0],[],[],[],[],[0] ,abs11955
[0],[],[],[],[],[0] ,abs17771
[1],[4],[],[0],[1],[1] ,abs02548
[1],[4 5 6],[],[0],[],[0] ,abs11399
[1],[0],[],[0],[1],[1] ,abs04286
[1],[4 5 6],[],[0],[],[0] ,abs05717
[1],[5],[],[0],[],[0] ,abs13044
[1],[4 5 6],[],[0],[],[0] ,abs15242
[1],[],[2],[0],[],[1] ,abs22082
[1],[2],[1],[],[1],[0] ,abs19282
[1],[5],[],[0],[],[0] ,abs16234
[1],[2],[],[],[],[1] ,abs14292
[1],[1 2],[],[22],[1],[1] ,abs02074
[1],[5 6],[],[0],[],[0] ,abs06349
[1],[2],[],[],[],[0] ,abs05191
[1],[5],[1],[0],[],[0] ,abs16691
[1],[6],[2],[0],[],[0] ,abs05981
[1],[4 5 6],[],[0],[],[1] ,abs20090
[1],[6],[],[0],[1],[1] ,abs01997
[0],[],[],[],[0],[1] ,abs18367
[1],[6],[2],[0],[],[0] ,abs15711
[1],[2],[2],[],[1],[1] ,abs14181
[0],[],[],[],[2],[1] ,abs00899
[1],[2],[],[0],[0],[1] ,abs00353
[1],[2],[],[3],[0],[1] ,abs21602
[1],[3],[],[0],[],[0] ,abs18981
[0],[],[],[],[0],[0] ,abs02887
[1],[5 6],[],[0],[],[0],abs16127
[0],[],[],[],[1],[1] ,abs17448
[1],[4 6],[],[0],[],[0] ,abs08918
[1],[6],[],[0],[1],[1] ,abs03358
1,3,1,[0],1,1 ,abs02428
[1],[2],[],[5],[],[0] ,abs22202
[1],[2],[],[0],[0],[1] ,abs04375
[1],[5],[],[0],[1],[1] ,abs09230
[1],[6],[],[],[],[0] ,abs04671
[1],[6],[],[0],[1],[1] ,abs02917
[0],[],[],[],[0],[1] ,abs12900
[1],[4 5],[],[0],[],[0] ,abs19427
[1],[5 6 7],[2],[0],[],[0] ,abs05951
[1],[3 4 5 6],[],[0],[1],[1] ,abs05342
[1],[],[],[0],[],[0] ,abs12773
[1],[3],[],[0],[1],[1] ,abs20410
[1],[4 5 6],[],[0],[],[0] ,abs12287
[1],[6],[],[0],[],[0] ,abs03546
[1],[],[],[0],[0],[1] ,abs20141
[1],[],[],[],[0],[1] ,abs18494
[1],[6],[],[0],[],[0] ,abs17437
[1],[3],[],[0],[],[0] ,abs20884
[1],[4 5 6],[],[0],[1],[1] ,abs08188
[1],[1 2],[],[22],[1],[0] ,abs06641
1,3 6,1,0,1,1 ,abs10067
[1],[4 6],[],[0],[],[0] ,abs11031
[0],[],[],[],[0],[0] ,abs00545
[1],[],[2],[0],[1],[0] ,abs14085
[1],[4 5],[1],[0],[],[0] ,abs16885
[1],[],[2],[0],[1],[1] ,abs06703
[1],[4 5 6],[0],[0],[],[0],abs13147
[1],[4 5],[],[0],[1],[0] ,abs16739
[1],[4 5 6],[],[0],[],[0] ,abs21194
[0],[],[],[],[],[0] ,abs13016
[1],[2 3],[],[0],[1],[1] ,abs20653
[1],[3],[],[],[0],[1] ,abs02160
[1],[4 5 6],[],[0],[],[0] ,abs09572
[1],[6],[],[0],[0],[1] ,abs04973
[0],[],[],[],[1],[1] ,abs00930
[0],[],[],[],[],[0] ,abs15134
[1],[6],[],[0],[1],[1] ,abs01180
[1],[2 3 6],[],[],[1],[0] ,abs04466
[1],[4],[2],[0],[1],[1] ,abs08681
[0],[],[],[],[1],[1] ,abs17600
[0],[],[],[],[1],[0] ,abs03391
[1],[2],[],[2],[0],[1] ,abs21997
[0],[],[],[],[0],[1] ,abs03170
[0],[],[],[],[0],[1] ,abs00932
1,2,2,[],1,1 ,abs06813
[1],[],[2],[0],[1],[0] ,abs16319
[1],[6],[2],[0],[],[0] ,abs11210
[1],[],[],[],[1],[1] ,abs14028
[1],[],[],[0],[1],[1] ,abs06532
[1],[6],[],[0],[1],[1] ,abs18603
[5],[1],[0],[],[0] ,abs16734
[1],[],[0],[0],[1],[1] ,abs03317
[1],[6],[2],[0],[],[0] ,abs07951
[0],[],[],[],[1],[1] ,abs01801
[0],[],[],[],[1],[1] ,abs01231
[1],[4 5 6],[],[0],[],[1] ,abs08242
[0],[],[],[],[0],[1] ,abs14041
[0],[],[],[],[1],[1] ,abs17079
[0],[],[],[],[],[0] ,abs12143
[0],[],[],[],[1],[1] ,abs02187
[1],[2],[2],[],[],[0] ,abs02577
[1],[2],[],[],[0],[1] ,abs21960
[1],[],[],[],[1],[1] ,abs18415
[1],[2],[],[],[1],[0] ,abs10623
[1],[5],[],[0],[],[0] ,abs09790
[0],[],[],[],[0],[1] ,abs01842
[1],[4 6],[2],[],[],[0] ,abs07259
[0],[],[],[],[],[0] ,abs14884
[1],[2],[],[],[],[0] ,abs04656
[1],[],[],[0],[1],[1] ,abs04951
[1],[],[],[],[0],[1] ,abs04652
[1],[5 6],[],[0],[],[0] ,abs15695
[1],[7],[2],[0],[],[1] ,abs01326
[1],[2],[],[0],[1],[1] ,abs17020
[1],[],[2],[0],[0],[0] ,abs01643
[1],[3],[],[0],[1],[1] ,abs01337
[1],[5],[1],[0],[],[0] ,abs01095
abs06416
[1],[],[2],[0],[1],[1] ,abs07065
[0],[],[],[],[],[0] ,abs07539
[1],[3],[],[],[1],[1] ,abs08754
[1],[5 6],[],[0],[],[0] ,abs13262
[1],[6],[],[0],[],[0] ,abs16287
[0],[],[],[],[1],[1] ,abs01998
[1],[4 5 6],[],[0],[1],[1] ,abs15422
[1],[],[1],[],[],[0] ,abs00041
[1],[5],[1],[0],[1],[1] ,abs10920
[1],[4],[],[0],[1],[1] ,abs11365
[1],[6],[],[0],[],[0] ,abs07969
[1],[5],[1],[0],[],[0] ,abs12517
[1],[5],[2],[0],[],[0] ,abs08194
[0],[],[],[],[0],[1] ,abs00181
[1],[],[],[0],[0],[1] ,abs03796
[1],[2],[1],[16],[],[0] ,abs03772
[1],[6],[],[0],[0],[1] ,abs09860
[1],[6],[],[0],[1],[1] ,abs05283
[1],[2],[],[],[1],[1] ,abs13843
[1],[5],[1],[0],[],[0] ,abs17136
[1],[],[2],[],[1],[0] ,abs18744
[1],[6],[],[0],[],[0] ,abs15190
[1],[],[],[],[1],[1] ,abs14395
[1],[4 6],[],[0],[],[0] ,abs18831
[1],[6],[],[0],[],[0] ,abs05860
[1],[3],[2],[0],[1],[1] ,abs19884
[1],[4],[],[0],[1],[1] ,abs08835
[0],[],[],[],[0],[1] ,abs04647
[1],[6],[2],[0],[1],[1] ,abs06671
[1],[6],[],[],[],[0] ,abs11842
[1],[4],[2],[0],[1],[1] ,abs12974
[1],[4 6],[],[0],[],[0] ,abs11173
[1],[2],[],[0],[1],[1] ,abs03422
[1],[],[],[],[1],[1] ,abs19715
[1],[],[],[0],[1],[1] ,abs13732
[1],[5 6],[],[0],[],[0] ,abs15859
[1],[6],[2],[0],[],[0] ,abs05655
[1],[5 6],[],[0],[],[0] ,abs08553
[1],[2],[],[],[],[0] ,abs02352
[1],[4 5 6],[],[0],[],[0] ,abs14857
[1],[4 5 6],[],[],[0],[1] ,abs08081
[1],[3],[],[0],[1],[1] ,abs14459
[1],[4 5 6],[],[0],[1],[0] ,abs21021
[1],[1 2 3 4],[],[],[1],[1] ,abs14384
[1],[5],[],[0],[],[0] ,abs00992
[1],[6],[],[0],[],[0] ,abs16556
[1],[],[],[0],[],[0] ,abs16181
[1],[6],[2],[0],[],[0] ,abs05722
[1],[4 5],[],[0],[1],[1] ,abs06296
[1],[4 5 6],[],[0],[],[0] ,abs06318
[1],[2],[2],[],[1],[1] ,abs06638
[1],[2],[2],[],[0],[1] ,abs15907
[1],[2],[],[],[0],[1] ,abs09896
[1],[2],[],[],[1],[0] ,abs09549
[1],[6],[],[0],[],[0] ,abs08682
[1],[4 5 6],[2],[0],[],[0] ,abs08814
[0],[],[],[],[1],[1] ,abs16984
[0],[],[],[],[0],[1] ,abs01413
[1],[5],[],[0],[1],[1] ,abs03605
[1],[],[],[],[],[1] ,abs10230
[1],[4 5 6],[],[],[],[0] ,abs19358
1,4 5 6,2,[],1,1 ,abs14632
[1],[3],[2],[0],[1],[1] ,abs10707
[1],[6],[],[0],[],[0] ,abs12797
[1],[],[],[0],[1],[1] ,abs13770
[1],[],[2],[0],[1],[1] ,abs10543
[1],[4 5 6],[],[0],[],[0] ,abs15983
1,4 5 6 7,2,0,1,1 ,abs05755
[1],[4 5 6],[],[0],[],[0] ,abs12089
[1],[2],[],[3],[1],[1] ,abs02842
[1],[6 7],[],[0],[1],[0] ,abs15539
[1],[2],[],[16],[0],[0] ,abs03495
[1],[5],[1],[0],[1],[0] ,abs19207
[1],[1 2],[2],[],[],[0] ,abs13422
[1],[4 5 6],[2],[0],[1],[1] ,abs12379
[1],[4 5 6],[2],[0],[],[0] ,abs05388
[1],[],[],[],[1],[1] ,abs10059
[0],[],[],[],[],[0] ,abs16906
[1],[3],[2],[0],[],[0] ,abs02608
[1],[4],[],[],[0],[0] ,abs13536
[0],[],[],[],[0],[1] ,abs01960
[0],[],[],[],[1],[1] ,abs01688
[1],[4],[2],[0],[1],[0] ,abs17870
[1],[],[2],[0],[],[0] ,abs20469
[1],[4 5 6],[2],[0],[1],[1] ,abs09743
[1],[3],[2],[0],[1],[1] ,abs00406
[1],[],[],[0],[],[0] ,abs01874
[1],[6],[1],[0],[],[0] ,abs09135
[1],[6],[],[0],[],[0] ,abs15275
[1],[4 6],[],[0],[1],[1] ,abs07965
[1],[],[],[],[1],[1] ,abs06694
[1],[6],[2],[0],[],[0] ,abs07629
[1],[6],[],[],[1],[1] ,abs02020
[1],[6],[2],[0],[],[0] ,abs14670
[1],[5 6],[],[0],[],[0] ,abs06286
[1],[6],[],[0],[1],[1] ,abs05260
[1],[],[],[0],[],[0] ,abs13612
[1],[6],[2],[0],[],[0] ,abs16134
[1],[2],[],[26],[1],[1] ,abs02792
[1],[6],[],[0],[],[0] ,abs11889
[1],[2],[],[],[0],[0] ,abs21825
[1],[],[],[],[1],[1] ,abs17658
[1],[2],[],[24],[0],[0] ,abs16842
[1],[6],[],[0],[],[0] ,abs20459
[1],[],[],[0],[1],[1] ,abs05224
[1],[6],[1],[0],[],[0] ,abs09316
[1],[],[2],[],[1],[1] ,abs01560
[1],[7],[],[0],[],[0] ,abs16097
[1],[2],[],[14 26],[1],[1] ,abs19288
[0],[],[],[],[0],[1] ,abs18378
[1],[],[],[],[0],[1] ,abs03401
[1],[5 6 7],[],[0],[],[0] ,abs14604
[1],[2],[],[0],[1],[1] ,abs05186
[1],[6],[],[0],[0],[1] ,abs02844
[1],[2],[1],[],[],[0] ,abs03187
[1],[6],[2],[0],[],[0] ,abs21436
[0],[],[],[],[1],[1] ,abs03258
[1],[6],[],[0],[],[0] ,abs00917
[1],[],[2],[0],[1],[1] ,abs10520
[1],[],[],[],[1],[1] ,abs02655
[1],[],[],[],[1],[1] ,abs18501
[1],[4 5 6 7],[],[0],[],[0] ,abs05339
[1],[6],[],[0],[],[0] ,abs12203
[1],[],[],[],[1],[1] ,abs06729
[1],[5],[],[0],[],[0] ,abs09568
[0],[],[],[],[0],[1] ,abs15710
[0],[],[],[],[0],[1] ,abs14358
[0],[],[],[],[],[0] ,abs05041
[1],[4 5 6],[],[0],[],[0] ,abs16621
[1],[4 5 6],[],[0],[],[0] ,abs12351
[1],[5],[],[0],[],[0] ,abs16667
[1],[5],[],[0],[],[0] ,abs16629
[1],[5],[],[0],[],[0] ,abs06043
[1],[2],[],[],[1],[1] ,abs21794
[1],[6],[2],[0],[],[0] ,abs03166
[0],[],[],[],[0],[1] ,abs03565
[1],[],[],[],[1],[1] ,abs17237
[1],[4 5 6],[2],[0],[],[0] ,abs15766
[1],[],[],[0],[1],[1] ,abs13897
[0],[],[],[],[0],[1] ,abs02572
[1],[4],[],[0],[],[0] ,abs16531
[1],[1],[2],[40],[1],[1] ,abs04288
[1],[2],[2],[0],[],[0] ,abs02927
[1],[6],[],[0],[1],[1] ,abs20125
[1],[5],[],[0],[],[0] ,abs14683
[1],[4 5 6],[1],[0],[],[0] ,abs07172
[1],[4 5],[],[],[0],[1] ,abs21483
[1],[2],[2],[3],[1],[1] ,abs17234
[0],[],[],[],[1],[1] ,abs10503
1,4 5 6,2,0,1,1 ,abs07109
[1],[2],[0],[0],[0],[1] ,abs13986
[1],[3],[],[0],[],[0] ,abs20528
[1],[],[2],[],[1],[1] ,abs10599
[1],[6],[1],[0],[1],[0] ,abs13395
[1],[4 5 6],[1],[0],[],[0] ,abs07430
[1],[7],[2],[0],[],[1] ,abs13588
[1],[4 5 6],[],[0],[],[0] ,abs14178
[1],[5 6],[2],[0],[],[0] ,abs12875
[1],[6],[2],[0],[],[0] ,abs19226
[1],[4 5 6],[1],[0],[],[0] ,abs21222
[1],[5],[],[0],[],[0] ,abs18674
[1],[6],[],[0],[],[0] ,abs02809
[1],[],[],[0],[],[0] ,abs07384
[1],[],[2],[0],[1],[1] ,abs17773
[1],[6],[],[],[1],[1] ,abs20640
[1],[6],[],[0],[1],[0] ,abs08673
[1],[4 5],[],[0],[],[0] ,abs15210
[1],[2],[2],[],[0],[1] ,abs10056
[1],[6],[],[],[],[0] ,abs02603
[1],[5 6],[],[0],[],[0] ,abs14242
[1],[4 6],[2],[0],[],[0] ,abs16255
[1],[2],[],[18],[],[0] ,abs07014
[1],[5 6],[2],[0],[],[0] ,abs03863
[1],[1 2],[],[],[1],[0] ,abs19038
[1],[2],[2],[0],[1],[1] ,abs01331
[1],[6],[2],[],[1],[1] ,abs14807
[1],[],[],[],[1],[1] ,abs00500
1,4 5 6,2,3,1,1 ,abs18742
[0],[],[],[],[],[0] ,abs12610
0,[],[],[],1,1 ,abs00341
[1],[4 5 6],[],[0],[],[0] ,abs18087
[1],[5],[],[0],[],[0] ,abs15965
[1],[4 6 7],[],[0],[],[0] ,abs09780
[1],[5 6],[],[0],[],[0] ,abs11362
[1],[5 6],[],[0],[],[0] ,abs10259
1,6,2,[],1,1 ,abs07028
[1],[5],[],[0],[],[0] ,abs07319
[1],[4 5],[],[0],[1],[0] ,abs04159
[1],[5 6],[],[0],[],[0] ,abs12086
[1],[],[],[],[1],[1] ,abs10497
[1],[5 6],[1],[0],[1],[1] ,abs16820
abs21754
[1],[6],[1],[0],[],[0] ,abs15627
[1],[2],[],[12],[1],[1] ,abs00675
[1],[6],[1],[],[],[0] ,abs02751
[0],[],[],[1],[1] ,abs17725
[1],[6],[2],[0],[],[0] ,abs05575
[1],[6],[2],[0],[],[1] ,abs15737
[1],[5],[],[0],[],[0] ,abs07699
[1],[4 5 6],[2],[0],[],[0] ,abs08522
[1],[6],[],[0],[1],[1] ,abs21552
1,0,1,[],1,1 ,abs12080
[1],[2],[],[12],[1],[1] ,abs18579
[1],[2],[],[12],[1],[1] ,abs14120
1,1 2 6,2,7,1,1 ,abs22063
[1],[],[2],[],[0],[1] ,abs13488
[1],[6],[],[],[],[0] ,abs13451
[1],[5 6],[],[0],[1],[0] ,abs06884
[1],[1 2],[],[9],[1],[1] ,abs19623
[1],[6],[2],[0],[],[0] ,abs21473
1,1 2,2,[],[],0 ,abs06658
[1],[5],[],[0],[],[0] ,abs08186
[0],[],[],[],[0],[1] ,abs03576
[1],[4 5 6 7],[],[0],[],[0] ,abs08638
[1],[6],[],[0],[1],[0] ,abs19758
[1],[],[2],[0],[],[1] ,abs17677
[1],[4 6],[],[0],[],[0] ,abs11344
[0],[],[],[],[0],[1] ,abs06882
[1],[2],[],[],[],[1] ,abs09956
[1],[6],[],[0],[],[0] ,abs05727
[1],[4 5 6],[1],[0],[],[0] ,abs10191
[1],[4 6 7],[2],[0],[],[0] ,abs11001
[1],[4 6],[2],[0],[],[0] ,abs09473
[0],[],[],[],[1],[1] ,abs01624
[1],[3],[],[0],[],[0] ,abs20528
[1],[6],[2],[0],[],[0] ,abs09421
[1],[5],[],[0],[],[0] ,abs18659
[1],[],[],[0],[],[0] ,abs13241
[1],[],[],[],[1],[1] ,abs10080
[1],[5],[],[0],[1],[0] ,abs17913
[1],[1 2],[],[],[1],[1] ,abs01856
[0],[],[],[],[0],[1] ,abs04813
[1],[5 6],[2],[0],[],[0] ,abs11136
[0],[],[],[],[1],[1] ,abs01942
[1],[4 5 6],[],[0],[],[0] ,abs11635
[1],[5],[1],[0],[],[0] ,abs16206
[1],[],[],[],[0],[1] ,abs04642
1,4 5 6,2,[],1,1 ,abs03512
[1],[5],[],[0],[],[0] ,abs08426
[1],[2],[],[26],[0],[0] ,abs00538
[1],[5],[1],[0],[],[1] ,abs05762
[1],[4 5 6],[],[0],[1],[1] ,abs06070
[1],[],[2],[],[1],[1] ,abs20191
[1],[5 6],[2],[0],[],[0] ,abs15957
1,5,0,0,1,1 ,abs07569
[1],[],[],[],[1],[1] ,abs13802
[1],[1 2],[],[],[1],[1] ,abs00096
[1],[6],[2],[0],[],[0] ,abs20660
[1],[],[],[0],[1],[1] ,abs17009
[1],[4 5 6],[],[],[1],[1] ,abs10781
[1],[],[],[0],[1],[1] ,abs18248
[1],[5],[],[0],[],[0] ,abs06097
