Q1,Q2,Q3,Q4,Q5,Q6,id
[1],[5],[1],[0],[],[0] ,abs14622
[1],[4 5],[],[],[1],[0] ,abs04051
[1],[1 2],[],[],[],[0] ,abs06658
[1],[3],[],[0],[1],[1] ,abs20293
[0],[],[],[],[],[0] ,abs15245
[1],[2],[],[12],[],[1] ,abs17532
[1],[4 5 6],[],[0],[],[0] ,abs17959
[1],[4 5 6],[1],[0],[],[0] ,abs08720
[1],[5],[],[0],[],[0] ,abs12227
[1],[],[],[0],[],[1] ,abs03317
[1],[2],[],[0],[1],[1] ,abs13672
[1],[4 5 6 7],[],[0],[],[0] ,abs08724
[0],[],[],[],[],[1] ,abs01315
[1],[5 6],[2],[0],[],[0] ,abs08645
[1],[5 6],[],[],[],[1] ,abs08656
[1],[4 5 6],[],[0],[],[0] ,abs06102
[1],[3],[],[0],[],[1] ,abs17934
[1],[4 5],[],[0],[],[0] ,abs06205
[1],[],[],[],[],[1] ,abs02495
[1],[5 6],[1],[0],[],[0] ,abs15416
[1],[6],[],[0],[],[0] ,abs12437
[1],[6],[],[0],[],[1] ,abs00680
[1],[5 6],[],[0],[],[0] ,abs06097
[1],[4],[],[0],[1],[1] ,abs20994
[1],[6],[1],[],[],[0] ,abs15779
[1],[6],[1],[0],[],[0] ,abs19645
[1],[0],[],[0],[],[1] ,abs01718
[1],[5 6],[],[0],[],[0] ,abs00251
[1],[6],[],[0],[],[0] ,abs02809
[1],[5],[],[0],[],[0] ,abs08926
[1],[5 6],[1],[0],[],[0] ,abs07916
[1],[5 6],[2],[0],[],[0] ,abs13218
[1],[7],[],[],[],[0] ,abs02175
[1],[5],[],[0],[],[0] ,abs13539
[1],[4 5],[],[0],[],[0] ,abs16600
[1],[6],[1],[],[],[1] ,abs03401
[1],[4 6],[2],[0],[],[1] ,abs14520
[1],[3 6],[],[],[],[1] ,abs19222
[1],[6],[],[0],[],[1] ,abs01942
[1],[1 2],[],[],[],[0] ,abs06830
[1],[5],[1],[0],[],[0] ,abs12598
[1],[3],[],[],[],[1] ,abs02386
[1],[3],[],[0],[1],[1] ,abs19651
[1],[2],[2],[],[1],[0] ,abs06477
[1],[4 5 6],[],[0],[],[0] ,abs09694
[1],[],[2],[0],[],[1] ,abs04605
[1],[2],[2],[0],[],[1] ,abs17405
[1],[7],[],[0],[1],[1] ,abs19621
[1],[6],[2],[0],[],[1] ,abs00573
[1],[6],[],[0],[],[0] ,abs17305
[1],[6],[2],[0],[],[0] ,abs11657
[1],[5],[1],[0],[1],[0] ,abs05745
[1],[6],[2],[0],[],[1] ,abs20579
[1],[2 3 6],[],[],[],[1] ,abs20835
[1],[6],[],[0],[],[1] ,abs21354
[1],[5 6],[1],[],[],[0] ,abs11600
[1],[3],[],[0],[],[1] ,abs04654
[1],[7],[2],[0],[],[0] ,abs03025
[1],[5 6],[2],[0],[],[0] ,abs03863
[1],[6],[2],[0],[],[0] ,abs01874
[1],[6],[2],[0],[],[0] ,abs03115
[1],[6],[],[0],[],[0] ,abs11052
[1],[6],[],[0],[],[0] ,abs01639
[1],[2],[],[],[1],[1] ,abs17562
[1],[4 5 6 7],[],[0],[],[0] ,abs07940
[1],[3],[],[0],[],[1] ,abs19181
[1],[5 6],[],[0],[],[1] ,abs19767
[1],[4 5 6],[],[],[],[1] ,abs12272
[1],[1 2 4 6],[],[],[],[0] ,abs01681
[1],[2],[],[0],[],[1] ,abs17494
[1],[4 5 6],[],[0],[],[0] ,abs19347
[1],[2],[],[26],[],[1] ,abs06943
[1],[6],[],[0],[],[0] ,abs09677
[1],[3 7],[1],[0],[],[1] ,abs20803
[1],[2],[2],[],[],[1] ,abs18491
[1],[4 5 6],[2],[0],[],[1] ,abs19387
[1],[1 2],[],[22],[1],[1] ,abs04015
[1],[3],[1],[0],[1],[1] ,abs06431
[1],[4 5],[1],[0],[1],[0] ,abs12758
[1],[4 5 6],[],[0],[],[1] ,abs07473
[1],[6],[],[0],[],[0] ,abs21608
[1],[1 2 3 4 5 6],[2],[],[],[0] ,abs14852
[1],[4 5],[],[0],[],[0] ,abs16177
[1],[4 5 6],[2],[0],[],[0] ,abs12462
[1],[3],[],[0],[],[1] ,abs05224
[1],[2],[],[],[],[1] ,abs10064
[0],[],[],[],[],[0] ,abs02509
[1],[6 7],[2],[0],[],[0] ,abs09815
[1],[3],[],[],[],[1] ,abs20172
[1],[],[],[],[],[0] ,abs03736
[1],[4 5 6],[],[0],[],[0] ,abs09832
[1],[],[],[],[],[1] ,abs16994
[1],[4 5],[2],[0],[1],[1] ,abs08736
[1],[4],[1],[0],[],[1] ,abs19540
[1],[4 5 6],[],[0],[],[1] ,abs08188
[1],[2],[],[41],[],[0] ,abs12823
[1],[4 5 6],[1],[0],[],[1] ,abs21213
[1],[5],[1],[0],[1],[0] ,abs12211
[1],[4 5 6],[2],[0],[],[0] ,abs08240
[0],[],[],[],[],[1] ,abs04956
[1],[3],[],[0],[],[1] ,abs02103
[1],[5],[],[0],[1],[1] ,abs03129
[1],[4 5 6],[2],[0],[],[0] ,abs09662
[1],[5],[],[0],[],[0] ,abs03964
[0],[],[],[],[],[0] ,abs16759
[1],[],[2],[0],[],[1] ,abs10333
[1],[3 7],[],[],[],[0] ,abs09388
[1],[],[],[0],[],[1] ,abs18846
[1],[5],[],[0],[],[1] ,abs12448
[1],[6],[],[0],[],[0] ,abs01058
[1],[4 5 6],[],[0],[],[1] ,abs02043
[1],[4],[2],[0],[],[1] ,abs12974
[1],[5],[1],[0],[],[0] ,abs15524
[1],[4 5],[],[0],[1],[1] ,abs09290
[1],[5],[],[],[],[1] ,abs15735
[1],[4 5 6],[2],[0],[],[0] ,abs05971
[1],[6],[2],[0],[],[0] ,abs19226
[1],[2],[1],[16],[],[1] ,abs06450
[1],[5],[],[0],[],[0] ,abs16475
[1],[4 5 6],[2],[0],[],[0] ,abs08978
[1],[4 5 6],[1],[0],[],[0] ,abs07478
[1],[5 6],[1],[0],[],[0] ,abs07780
[1],[2],[],[0],[],[1] ,abs04400
[1],[0],[0],[0],[],[1] ,abs14318
[1],[4 5],[],[0],[],[1] ,abs08508
[1],[4 5 6 7],[2],[0],[],[0] ,abs09553
[1],[4 5 6],[],[0],[1],[0] ,abs18764
[1],[4 5],[],[0],[],[0] ,abs16478
[1],[4 5 6],[1],[0],[1],[1] ,abs21332
[1],[6],[],[0],[1],[1] ,abs07960
[1],[2],[],[0],[],[1] ,abs21836
[1],[],[2],[],[],[1] ,abs19708
[1],[4 5 6],[2],[0],[],[1] ,abs08816
[1],[],[],[],[],[1] ,abs21658
[1],[4 5],[],[0],[],[1] ,abs08835
[1],[2],[],[12],[],[1] ,abs18608
[0],[],[],[],[],[0] ,abs17892
[1],[4 5 6],[2],[0],[],[0] ,abs14538
[1],[1 2],[],[26],[],[1] ,abs00508
[1],[1 2 5 6],[2],[0],[],[0] ,abs18623
[1],[2 6],[1],[],[],[0] ,abs15878
[1],[2],[],[],[],[1] ,abs21685
[1],[],[],[],[],[1] ,abs14361
[1],[],[],[0],[],[1] ,abs17518
[1],[5],[],[0],[],[0] ,abs07595
[1],[4 5],[2],[0],[],[0] ,abs07915
[1],[3],[],[0],[],[1] ,abs20920
[1],[6],[],[0],[],[1] ,abs01700
[1],[4 5],[],[0],[],[1] ,abs21036
[1],[3],[1],[0],[1],[1] ,abs18879
[1],[3 6],[],[0],[],[0] ,abs12221
[1],[2 3],[],[],[],[1] ,abs17654
[1],[3],[2],[0],[1],[1] ,abs20250
[1],[7],[2],[0],[1],[1] ,abs19768
[1],[6],[2],[0],[],[0] ,abs05036
[0],[],[],[],[],[0] ,abs16866
[1],[4 5 6],[2],[0],[],[0] ,abs14628
[1],[6],[2],[0],[],[1] ,abs18873
[1],[3],[],[],[1],[1] ,abs17543
[1],[3],[],[0],[1],[1] ,abs18992
[1],[5 6],[1],[0],[],[1] ,abs16771
[1],[4 5 6 7],[],[0],[],[1] ,abs13490
[1],[5],[1],[0],[],[0] ,abs07514
[0],[],[],[],[],[1] ,abs14359
[1],[1 2],[],[],[1],[0] ,abs21726
[1],[4],[],[],[],[1] ,abs16439
[0],[],[],[],[],[1] ,abs06824
[1],[5],[2],[0],[],[0] ,abs07835
[1],[4],[],[0],[],[1] ,abs08992
[1],[4 5],[],[],[],[1] ,abs10781
[1],[6],[2],[0],[],[0] ,abs11342
[1],[7],[],[],[],[1] ,abs11404
[1],[6 7],[1],[0],[],[0] ,abs15539
[1],[2 3 6],[2],[],[],[0] ,abs04953
[1],[5 6],[],[0],[],[0] ,abs13331
[1],[1 2],[],[26],[1],[1] ,abs21991
[1],[],[],[0],[],[1] ,abs03796
[1],[5],[],[0],[],[0] ,abs12791
[1],[1 2],[],[7],[1],[1] ,abs20391
[1],[],[1],[],[],[1] ,abs20976
[0],[],[],[],[],[0] ,abs15323
[1],[6],[2],[0],[],[1] ,abs00731
[1],[6],[1],[0],[],[0] ,abs07407
[1],[6],[],[0],[],[0] ,abs05197
[1],[5 6],[],[0],[],[0] ,abs05779
[1],[4 5],[1],[0],[],[1] ,abs11341
[1],[4 5 6],[2],[0],[1],[1] ,abs13102
[0],[],[],[],[],[0] ,abs02119
[1],[4 5],[1],[0],[],[0] ,abs07828
[1],[1 2],[2],[],[],[0] ,abs14116
[1],[4 7],[],[0],[1],[1] ,abs10861
[1],[2],[],[],[],[0] ,abs01094
[1],[4 5 6],[],[0],[],[1] ,abs11294
[1],[6],[2],[0],[],[1] ,abs21550
[1],[6],[2],[0],[],[0] ,abs15583
[1],[5 6],[1],[0],[],[0] ,abs06274
[1],[6],[2],[0],[],[0] ,abs07301
[1],[6 7],[2],[0],[],[1] ,abs11233
[1],[3 6],[2],[0],[1],[0] ,abs15559
[1],[0],[],[0],[],[1] ,abs01258
[1],[4 5],[2],[0],[1],[1] ,abs08096
[1],[5 6],[2],[0],[],[0] ,abs09147
[1],[6],[2],[0],[],[1] ,abs21811
[1],[4 5],[],[0],[],[0] ,abs05790
[1],[6],[],[0],[],[1] ,abs20760
[1],[7],[],[0],[],[0] ,abs11798
[1],[6],[2],[0],[],[1] ,abs03786
[0],[],[],[],[],[1] ,abs02644
[1],[5 6],[1],[0],[],[0] ,abs11972
[1],[2 3],[],[],[1],[1] ,abs14442
[1],[4 5],[],[0],[1],[1] ,abs05404
[1],[6],[],[0],[],[0] ,abs15845
[1],[],[],[],[],[1] ,abs18288
[1],[5 6],[1],[0],[],[0] ,abs06176
[1],[5 6],[2],[0],[1],[0] ,abs10876
[1],[5 6],[2],[0],[],[0] ,abs12316
[1],[],[2],[0],[],[1] ,abs01694
[1],[5],[1],[0],[],[0] ,abs11448
[1],[4 5],[2],[0],[],[0] ,abs17949
[1],[4 5],[],[],[],[1] ,abs19517
[1],[3 6],[],[0],[1],[1] ,abs06535
[1],[4 5 6],[1],[0],[],[0] ,abs14860
[1],[2],[],[],[],[1] ,abs04423
[1],[5 6 7],[2],[0],[],[0] ,abs19926
[1],[6],[],[0],[],[1] ,abs02712
[1],[6],[],[0],[],[1] ,abs12207
[1],[4 5 6],[],[],[],[1] ,abs10039
[1],[2],[2],[],[],[1] ,abs05143
[1],[4 5 6],[],[0],[],[0] ,abs05682
[1],[6],[2],[0],[],[0] ,abs12926
[1],[3],[],[0],[],[0] ,abs19359
[1],[6],[2],[0],[],[1] ,abs20070
[1],[3],[],[],[],[1] ,abs01279
[1],[4 5 6 7],[],[0],[],[0] ,abs15315
[1],[],[2],[],[],[1] ,abs18538
[1],[5 6],[2],[0],[],[0] ,abs21783
[1],[5],[],[0],[],[0] ,abs07853
[1],[6],[2],[0],[],[1] ,abs09121
[1],[4 5 6],[],[0],[1],[1] ,abs05690
[1],[2 6],[],[],[],[0] ,abs02059
[1],[6],[],[0],[],[1] ,abs02201
[1],[5],[1],[0],[1],[0] ,abs07908
[1],[],[2],[0],[],[1] ,abs07065
[1],[5],[2],[0],[],[0] ,abs18763
[1],[4 5],[],[0],[],[1] ,abs07459
[1],[4 5],[],[0],[1],[0] ,abs18251
[1],[4],[],[0],[1],[1] ,abs16694
[1],[6],[2],[0],[],[1] ,abs21163
[1],[4 5],[1],[0],[],[0] ,abs19944
[1],[2],[],[],[],[1] ,abs10322
[0],[],[],[],[1],[0] ,abs02212
[1],[2],[],[],[1],[1] ,abs10570
[1],[5 6],[2],[0],[],[0] ,abs04465
[1],[5 6],[1],[0],[],[0] ,abs15941
[1],[2],[],[],[],[1] ,abs17619
[1],[5],[1],[0],[1],[0] ,abs11267
[1],[4],[],[0],[1],[1] ,abs16259
[1],[5],[],[],[],[1] ,abs18152
[1],[3],[],[],[],[1] ,abs03879
[1],[3 6],[],[0],[1],[1] ,abs00667
[1],[6],[2],[0],[],[1] ,abs01728
[1],[2 3],[],[7],[],[0] ,abs05093
[1],[5 6],[2],[0],[1],[0] ,abs05356
[1],[2],[2],[],[],[1] ,abs14346
[1],[],[],[],[1],[1] ,abs09974
[1],[6],[],[0],[],[0] ,abs04085
[1],[0],[],[0],[],[1] ,abs13770
[1],[4],[],[],[],[1] ,abs02775
[0],[],[],[],[],[1] ,abs11739
[1],[3 5 6],[],[],[1],[0] ,abs06786
[1],[4 6],[],[0],[],[0] ,abs11593
[1],[5 6],[],[0],[1],[1] ,abs11188
[1],[2 6],[],[],[],[1] ,abs10127
[1],[4 5 6 7],[2],[0],[],[0] ,abs05968
[1],[4],[2],[0],[],[0] ,abs11623
[1],[0],[],[0],[],[1] ,abs21842
[1],[2],[],[0],[],[1] ,abs13986
[1],[4],[],[0],[],[0] ,abs09473
[1],[],[2],[0],[],[1] ,abs06666
[1],[5 6],[],[0],[],[0] ,abs01525
[1],[6],[2],[0],[],[0] ,abs18063
[1],[4 5 6 7],[],[0],[],[1] ,abs15736
[1],[4 5],[],[0],[],[1] ,abs05321
[1],[6],[],[0],[],[0] ,abs17437
[1],[2],[],[0],[],[1] ,abs17080
[1],[5 7],[1],[0],[],[0] ,abs08994
[1],[2],[],[],[],[0] ,abs18668
[1],[1 3],[],[7],[1],[1] ,abs21876
[1],[1 2],[],[33],[],[1] ,abs21679
[1],[5],[],[0],[],[0] ,abs15436
[1],[6],[],[0],[],[1] ,abs04199
[1],[],[2],[],[],[1] ,abs06441
[0],[],[],[],[],[0] ,abs13418
[1],[4 6],[2],[0],[],[0] ,abs13206
[1],[6],[2],[0],[],[0] ,abs16725
[1],[4 5 6],[],[],[],[1] ,abs10857
[1],[4],[],[],[],[1] ,abs01584
[1],[3 5 6],[1],[],[],[0] ,abs01342
[1],[6],[],[0],[],[1] ,abs04132
[1],[6],[],[0],[],[1] ,abs02917
[1],[3],[2],[0],[],[0] ,abs19271
[1],[6],[],[],[],[1] ,abs15393
[1],[],[2],[0],[],[1] ,abs10713
[1],[],[2],[0],[],[1] ,abs10129
[0],[],[],[],[],[1] ,abs02362
[1],[5 6],[],[0],[],[0] ,abs03865
[1],[2],[],[0],[],[1] ,abs19726
[1],[4 5],[],[0],[],[0] ,abs18087
[1],[2],[2],[0],[],[1] ,abs04291
[1],[3],[],[0],[1],[1] ,abs01147
[1],[2 6],[],[],[],[0] ,abs06547
[1],[2 3 6],[],[],[],[0] ,abs02067
[0],[],[],[],[],[0] ,abs04267
[1],[6],[],[0],[],[1] ,abs20141
[1],[],[],[0],[],[1] ,abs07080
[1],[7],[],[0],[],[1] ,abs05235
[1],[6],[2],[0],[],[0] ,abs10776
[0],[],[],[],[],[0] ,abs18023
[1],[4],[],[0],[],[1] ,abs20235
[0],[],[],[],[1],[1] ,abs01998
[1],[5],[2],[0],[],[1] ,abs15701
[0],[],[],[],[],[0] ,abs09738
[1],[],[],[0],[],[1] ,abs07033
[1],[4 5 6],[1],[0],[],[0] ,abs20187
[1],[4 5 6],[2],[0],[],[0] ,abs08911
[1],[5],[1],[0],[],[0] ,abs07185
[1],[],[],[],[],[1] ,abs14369
[1],[],[2],[0],[],[1] ,abs06559
[1],[6 7],[],[0],[],[1] ,abs20488
[1],[5 6],[2],[0],[],[0] ,abs06351
[0],[],[],[],[],[0] ,abs12131
[1],[5],[],[0],[],[0] ,abs13449
[1],[4 5 6 7],[2],[0],[],[0] ,abs13188
[1],[5 6],[],[0],[],[0] ,abs13221
[1],[4 5 6],[],[0],[],[0] ,abs08064
[1],[4 5 6],[],[0],[],[1] ,abs16582
[1],[4 5],[],[],[],[0] ,abs16687
[1],[4],[],[0],[],[1] ,abs08485
[1],[4 5 6],[],[0],[],[0] ,abs13332
[1],[1 2 5],[],[],[],[0] ,abs11590
[1],[5 6],[1],[0],[],[0] ,abs08855
[1],[],[],[],[],[1] ,abs18918
[1],[7],[1],[0],[],[0] ,abs20881
[1],[4],[],[0],[],[1] ,abs21064
[1],[5 6],[],[0],[],[0] ,abs06031
[1],[6],[],[0],[],[1] ,abs20904
[1],[1 2],[],[],[],[1] ,abs06951
[1],[1 2],[],[14 22],[],[0] ,abs14930
[0],[],[],[],[],[0] ,abs09455
[1],[5 6],[2],[0],[],[0] ,abs06259
[1],[4 5 6],[],[0],[],[0] ,abs21779
[1],[4 5],[2],[0],[],[0] ,abs16173
[1],[3 4 5 6],[1],[0],[],[0] ,abs07712
[1],[4 5],[1],[0],[],[0] ,abs18104
[1],[3],[],[],[],[1] ,abs01231
[1],[1 2],[],[],[],[1] ,abs09972
[1],[4 5 6 7],[],[0],[],[0] ,abs07576
[1],[4 5 6 7],[],[0],[],[0] ,abs12304
[1],[6],[],[0],[],[1] ,abs19135
[1],[4 5],[],[0],[],[0] ,abs08883
[1],[4 5 6 7],[2],[0],[],[0] ,abs20999
[1],[0],[],[0],[],[1] ,abs20015
[0],[],[],[],[],[1] ,abs10715
[1],[1 2],[],[22],[],[0] ,abs19475
[1],[1 2],[],[],[1],[1] ,abs22063
[1],[4 5 6],[2],[0],[],[0] ,abs12588
[1],[3],[],[0],[],[0] ,abs16614
[0],[],[],[],[],[1] ,abs01470
[1],[3],[2],[0],[],[1] ,abs03412
[1],[3],[],[0],[1],[1] ,abs03318
[1],[5],[1],[0],[],[0] ,abs12027
[0],[],[],[],[],[1] ,abs01670
[1],[6],[2],[0],[],[0] ,abs14830
[1],[4 6],[2],[0],[],[0] ,abs09124
[1],[6],[],[0],[],[1] ,abs04973
[1],[5 6],[],[0],[],[0] ,abs03017
[1],[4 6],[2],[0],[],[0] ,abs11264
[1],[6],[],[0],[],[0] ,abs19349
[1],[6],[],[0],[],[0] ,abs07599
[1],[6],[],[0],[],[1] ,abs03021
[1],[4 5 6],[],[0],[],[0] ,abs12287
[1],[3 6],[],[0],[1],[1] ,abs19218
[1],[5 6],[],[0],[],[0] ,abs12773
[1],[3 6],[],[0],[],[1] ,abs19065
[1],[],[],[0],[1],[1] ,abs07075
[1],[6],[],[0],[1],[1] ,abs01460
[1],[2],[2],[14 22],[],[1] ,abs06483
[1],[5],[],[0],[],[0] ,abs15006
[1],[2],[2],[],[],[1] ,abs09958
[1],[5 6],[2],[0],[],[0] ,abs06309
[1],[5],[],[0],[],[0] ,abs16162
[1],[4 5 6 7],[],[0],[],[0] ,abs07257
[1],[4 5],[],[0],[],[0] ,abs07119
[1],[6],[],[0],[],[0] ,abs14551
[1],[5],[1],[0],[],[0] ,abs07441
[1],[3],[],[0],[1],[1] ,abs15896
[1],[5 6],[],[0],[],[0] ,abs07264
[1],[4 6],[],[],[],[1] ,abs03869
[1],[7],[1],[0],[1],[1] ,abs19988
[1],[4 5],[1],[0],[],[1] ,abs18166
[1],[6],[2],[],[],[0] ,abs20342
[1],[5 6],[],[0],[],[0] ,abs14846
[1],[6],[],[0],[1],[1] ,abs06644
[1],[4 5 6],[],[0],[],[1] ,abs09800
[1],[3 6],[2],[0],[],[0] ,abs02978
[1],[6],[],[0],[],[1] ,abs17403
[1],[5 6],[1],[],[],[1] ,abs19680
[1],[1 2],[2],[14],[],[0] ,abs19925
[1],[4 5],[],[0],[],[1] ,abs07503
[1],[6],[2],[0],[],[0] ,abs00564
[1],[5],[1],[0],[1],[1] ,abs12422
[1],[3],[],[0],[1],[1] ,abs18678
[1],[1 2],[],[41],[],[0] ,abs20355
[1],[2],[],[0],[],[0] ,abs17625
[1],[],[2],[0],[],[1] ,abs13777
[1],[4 5 6],[1],[0],[],[0] ,abs12222
[0],[],[],[],[],[0] ,abs04174
[1],[2],[1],[],[1],[1] ,abs18913
[1],[6],[],[0],[],[1] ,abs04071
[1],[4 6],[],[],[],[0] ,abs09351
[1],[0],[],[0],[],[1] ,abs00169
[0],[],[],[],[],[1] ,abs17701
[1],[3 6],[],[0],[],[0] ,abs19466
[1],[2],[],[14 26],[],[0] ,abs09063
[1],[4 5 6],[],[0],[],[1] ,abs13491
[1],[4 5],[],[0],[],[0] ,abs19473
[1],[2],[],[],[],[1] ,abs02397
[1],[6],[],[0],[],[0] ,abs04706
[1],[0],[],[0],[],[1] ,abs18143
[1],[6],[2],[],[],[1] ,abs00505
[1],[],[],[0],[],[0] ,abs13728
[0],[],[],[],[1],[1] ,abs01506
[1],[6],[1],[0],[],[0] ,abs04195
[1],[5],[1],[0],[],[0] ,abs17651
[1],[2],[],[],[],[1] ,abs03072
[1],[3 5],[],[0],[],[0] ,abs06139
[1],[5 6],[],[0],[],[0] ,abs01032
[1],[5],[2],[0],[],[0] ,abs09432
[1],[5],[],[0],[],[0] ,abs11985
[1],[4 5],[],[0],[],[0] ,abs12487
[1],[6],[],[0],[],[0] ,abs10964
[1],[],[2],[],[],[1] ,abs07063
[1],[5],[1],[0],[],[1] ,abs16820
[1],[],[],[0],[],[0] ,abs19819
[1],[4 5 6 7],[2],[0],[],[0] ,abs11001
[1],[2],[],[],[],[1] ,abs10636
[1],[6],[1],[0],[],[0] ,abs16100
[0],[],[],[],[1],[1] ,abs14043
[1],[5 6],[],[0],[],[1] ,abs11089
[1],[4 5 6],[],[0],[],[0] ,abs21194
[1],[4 5 6],[],[0],[1],[0] ,abs21021
[1],[5 6],[2],[0],[],[0] ,abs21564
[1],[5 6],[],[0],[],[1] ,abs21903
[1],[4 5],[2],[0],[],[1] ,abs08110
[1],[6],[],[0],[],[1] ,abs11982
[1],[6],[2],[0],[],[0] ,abs11766
[1],[3],[],[0],[],[0] ,abs04305
[1],[2],[],[18],[],[1] ,abs16075
[1],[],[2],[],[],[1] ,abs18482
[1],[],[],[0],[],[1] ,abs17713
[1],[6],[],[0],[],[1] ,abs03338
[1],[5],[1],[0],[],[0] ,abs03179
[1],[3 6],[],[0],[1],[0] ,abs19141
[1],[4 5 6],[2],[0],[],[0] ,abs12568
[1],[2],[2],[],[1],[1] ,abs19749
[1],[5],[2],[0],[],[0] ,abs12886
[1],[5 6],[],[0],[1],[1] ,abs00070
[0],[],[],[],[],[0] ,abs04365
[1],[5 6],[1],[0],[],[0] ,abs05793
[0],[],[],[],[],[1] ,abs02187
[1],[5 6],[1],[0],[],[0] ,abs08127
[1],[4],[],[0],[],[1] ,abs06649
[1],[],[2],[],[],[0] ,abs00712
[1],[5 6],[],[0],[],[0] ,abs07861
[1],[5],[1],[0],[],[0] ,abs11451
[1],[3],[],[0],[],[1] ,abs19152
[1],[1 2],[1],[7],[1],[1] ,abs08173
[1],[6],[1],[0],[1],[1] ,abs05970
[1],[4 5],[1],[0],[],[0] ,abs08206
[1],[2],[],[],[],[1] ,abs20637
[1],[2],[],[],[],[1] ,abs07053
[1],[4 5],[],[0],[],[0] ,abs16872
[1],[6],[2],[0],[],[0] ,abs10773
[1],[1 2],[],[],[1],[0] ,abs15832
[1],[0],[],[0],[],[1] ,abs06532
[1],[4 5],[2],[],[],[0] ,abs21483
[1],[5],[],[0],[1],[0] ,abs10092
[1],[5],[1],[0],[],[1] ,abs06131
[1],[5],[],[0],[],[0] ,abs17913
[1],[5 6],[1],[0],[],[0] ,abs08807
[1],[6],[2],[0],[],[0] ,abs08419
[1],[1 2],[],[],[],[1] ,abs18322
[1],[4 5],[],[0],[],[0] ,abs09572
[1],[4 5],[],[0],[],[0] ,abs21144
[1],[3],[],[],[],[1] ,abs20891
[1],[],[2],[0],[],[1] ,abs10843
[0],[],[],[],[],[1] ,abs04275
[1],[6 7],[1],[0],[],[0] ,abs02425
[1],[6],[2],[0],[],[0] ,abs19374
[1],[4 5],[1],[],[],[0] ,abs08263
[1],[6],[2],[0],[],[0] ,abs12485
[1],[6],[2],[0],[],[0] ,abs02726
[1],[2],[],[],[],[1] ,abs16218
[1],[5 6],[],[0],[1],[1] ,abs11541
[1],[1 2 3 4 5 6 7],[2],[0],[],[0] ,abs19977
[1],[5 6],[],[0],[],[0] ,abs01944
[1],[5 6],[],[0],[],[0] ,abs05675
[1],[3],[],[0],[],[0] ,abs18977
[1],[2],[],[],[],[1] ,abs14111
[1],[4 5 6],[],[0],[],[0] ,abs15408
[1],[2],[],[],[],[0] ,abs20427
[1],[4 5 6],[2],[0],[],[0] ,abs06040
[1],[6],[],[0],[],[0] ,abs05193
[1],[],[2],[0],[],[1] ,abs22039
[1],[4 5 6],[],[0],[],[0] ,abs13608
[0],[],[],[],[],[1] ,abs10358
[1],[],[],[],[],[1] ,abs18494
[1],[1 2],[],[],[1],[0] ,abs06701
[1],[4 5],[],[0],[],[0] ,abs08921
[1],[1 2],[],[],[],[1] ,abs22261
[1],[5],[1],[0],[],[0] ,abs14989
[1],[5 6],[1],[],[],[1] ,abs21936
[1],[6],[],[0],[],[1] ,abs20772
[1],[5],[1],[18],[],[0] ,abs04060
[1],[0],[],[0],[],[0] ,abs16131
[1],[5 6],[1],[0],[],[0] ,abs07184
[1],[],[2],[0],[],[1] ,abs14122
[1],[5],[1],[0],[],[0] ,abs17495
[1],[],[],[0],[],[1] ,abs21659
[1],[5 6],[],[0],[],[0] ,abs11303
[0],[],[],[],[],[1] ,abs14323
[1],[2],[],[],[],[1] ,abs06452
[1],[],[],[],[],[1] ,abs12596
[1],[2],[1],[],[],[1] ,abs17165
[1],[4 5 6 7],[1],[0],[],[0] ,abs14948
[1],[],[],[0],[],[1] ,abs04434
[1],[5],[1],[0],[],[0] ,abs09573
[1],[4 5],[],[0],[],[0] ,abs16191
[1],[4 5 6 7],[],[0],[],[1] ,abs13427
[1],[],[2],[0],[],[1] ,abs22023
[0],[],[],[],[],[1] ,abs01803
[1],[3],[],[0],[1],[1] ,abs00760
[1],[],[],[0],[],[1] ,abs04718
[1],[4 5 6],[1],[0],[],[1] ,abs15638
[1],[6],[],[0],[],[0] ,abs03218
[1],[7],[2],[0],[],[0] ,abs09413
[0],[],[],[],[],[1] ,abs03924
[1],[],[2],[],[],[1] ,abs06631
[1],[5 6],[],[0],[],[0] ,abs14679
[1],[5],[],[0],[],[0] ,abs06286
[1],[3 6],[],[0],[1],[1] ,abs17243
[1],[6 7],[2],[0],[],[0] ,abs09006
[0],[],[],[],[],[1] ,abs21795
[0],[],[],[],[],[0] ,abs08753
[1],[4 5],[2],[0],[],[0] ,abs07957
[1],[2],[2],[3],[],[1] ,abs10201
[1],[1 2],[],[26],[1],[1] ,abs06901
[0],[],[],[],[0],[1] ,abs02461
[1],[4 5 6],[2],[0],[],[0] ,abs11468
[0],[],[1],[],[],[1] ,abs09993
[0],[],[],[],[],[1] ,abs13968
[0],[],[],[],[],[1] ,abs04351
[1],[4 5],[1],[0],[],[1] ,abs16946
[1],[4 5 6],[],[0],[],[0] ,abs21856
[1],[3],[],[0],[],[1] ,abs10028
[0],[],[],[],[1],[1] ,abs03615
[1],[],[],[],[],[1] ,abs10245
[1],[],[],[0],[],[1] ,abs10246
[1],[5 6],[],[0],[],[0] ,abs18723
[0],[],[],[],[],[0] ,abs03677
[1],[5],[1],[],[1],[0] ,abs07000
[1],[6],[],[0],[],[0] ,abs05208
[0],[],[],[],[],[1] ,abs17038
[1],[6],[2],[0],[],[0] ,abs08870
[1],[2 3],[],[],[],[0] ,abs04599
